state,bill_id,title,status,summary,category,url,all_urls
Washington,H 1951,Ethical Artificial Intelligence,Failed - Adjourned,Promotes ethical AI by protecting against algorithmic discrimination.,Impact Assessment; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000H1951&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000H1951&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,H 1961,Penal Code,Pending,"Amends the Penal Code, for the purposes of including as an aggravating circumstance to any crime that has been committed through the use or through AI; adds definition of AI.",Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H1961&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H1961&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,H 1962,Electoral Code,Pending,"Amends the Electoral Code 2020, to include as an aggravating circumstance any electoral crime that is has committed through the use or through AI; adds definition of AI.",Criminal Use; Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H1962&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H1962&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Massachusetts,H 1974,Use of Artificial Intelligence in Mental Health Service,Pending,Relates to the use of AI in mental health services.,Health Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2023000H1974&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2023000H1974&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,H 2027,Innovation and Technology Service Law,Pending,Relates to the Innovation and Technology Service Law for the purposes of declaring and establishing the government’s public policy on the development and use of AI capabilities by government agencies.,Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H2027&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H2027&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,H 2079,Fraudulent Misrepresentation of a Candidate,Pending,"Amends the act known as the Pennsylvania Election Code, in penalties; provides for the offense of fraudulent misrepresentation of a candidate; imposes a penalty.",Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2079&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2079&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Iowa,H 2090,State of Disaster Emergencies,Failed - Adjourned,Relates to powers and duties applicable to state of disaster emergencies and public health disasters. Prohibits the use of advanced robotics or any AI-based systems to enforce the state of disaster emergency proclamation.,Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2023000H2090&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2023000H2090&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,H 2111,Political Campaigns,Pending,"Relates to the Law for the Supervision of the Financing of Political Campaigns, for the purposes of establishing the steps to follow if a candidate for political office is a victim of cyber-attacks using AI during the campaign period.",Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H2111&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000H2111&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Hawaii,H 2152,Generative Artificial Intelligence,Failed - Adjourned,"Establishes a plan for the use of generative AI in state agencies, departments and government branches; requires the Office of Enterprise Technology Services to carry out risk assessments and to prepare guidelines for state uses; requires reports to the Legislature.",Government Use; Health Use; Impact Assessment; Notification; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2152&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2152&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Hawaii,H 2176,Office of Artificial Intelligence Safety and Regulation,Failed - Adjourned,"Establishes an AI working group in the Office of Enterprise Technology Services to develop acceptable use policies and guidelines for the regulation, development, deployment, and use of artificial technologies in the state; appropriates funds.",Government Use; Impact Assessment; Oversight/Governance; Private Sector Use; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2176&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2176&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Tennessee,H 2185,Election Laws,Failed - Adjourned,Requires political advertisements that are created in whole or in part by AI to include certain disclaimers; requires materially deceptive media disseminated for purposes of a political campaign to include certain disclaimers; establishes criminal penalties and the right to injunctive relief for violations.,Elections; Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2185&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2185&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Hawaii,H 2245,Artificial Intelligence Government Services,Failed - Adjourned,Establishes and appropriates funds for an AI government services pilot program to provide certain government services to the public through an internet portal that uses AI technologies.,Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2245&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:HI2023000H2245&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,H 2291,Unfair Trade Practices and Consumer Protection,Pending,"Amends the act known as the Unfair Trade Practices and Consumer Protection Law; provides for definitions and for unlawful acts or practices and exclusions, including failing to comply with the terms of a written guarantee, warranty or policy that is generated by a consumer-facing AI utilized by a business.",Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2291&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2291&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Arizona,H 2307,Artificial Intelligence and Sexual Abuse Materials,Failed - Adjourned,Relates to AI; relates to sexual abuse materials.,Child Pornography; Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AZ2024000H2307&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AZ2024000H2307&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Tennessee,H 2325,Artificial Intelligence Advisory Council,Enacted,"Creates the Artificial Intelligence Advisory Council to recommend an action plan to guide awareness, education and usage of AI in state government that aligns with the state's policies and goals and that supports public employees in the efficient and effective delivery of customer service.",Government Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2325&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2325&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Tennessee,H 2341,State Government,Failed - Adjourned,"Requires each department of the executive branch to develop a plan to prevent the malicious and unlawful use of AI for the purpose of interfering with the operation of the department, its agencies and divisions and persons and entities regulated by the respective department; requires each department to report its plan, findings and recommendations to each member of the General Assembly no later than the specified date.",Government Use; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2341&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2341&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Tennessee,H 2344,Protecting Schools and Events Act,Failed - Adjourned,"Enacts the Protecting State Schools and Events Act; subject to appropriations, requires the Department of Education to contract for the provision of walk-through metal detectors to local education agencies.",Education Use; Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2344&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:TN2023000H2344&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Iowa,H 2349,Review and Ongoing Rescission of Administrative Rules,Failed - Adjourned,"Provides for review and ongoing rescission of administrative rules. The bill requires the administrative rules coordinator to establish by July 1, 2025, a process to utilize AI technology to review the Iowa administrative code on an ongoing basis and identify rules that are outdated, redundant, or inconsistent or incompatible with statute or other rules. The bill provides for an annual summary of the results of this process to be submitted to the general assembly and relevant agencies.",Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2023000H2349&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IA2023000H2349&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,H 2353,Fraudulent Misrepresentation of Candidates,Pending,Provides for civil liability for fraudulent misrepresentation of candidates; imposes penalties.,Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2353&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2353&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Washington,H 2360,Digital Empowerment and Workforce Inclusion Act,Failed - Adjourned,Creates the Washington Digital Empowerment and Workforce Inclusion Act.,Effect on Labor/Employment,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000H2360&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WA2023000H2360&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,H 2418,Offense of Sexual Abuse of Children,Pending,Amends Title 18 Crimes and Offenses of the Pennsylvania Consolidated Statutes; establishes offense of sexual abuse of children.,Child Pornography; Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2418&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000H2418&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Illinois,H 2472,Managed Care Reform and Patient Rights Act,Enacted,Amends the Managed Care Reform and Patient Rights Act; provides that no law or rule shall be construed to exempt any utilization review program from the requirements of section 85 of the Managed Care Reform and Patient Rights Act with respect to any insurance described in this section.,Health Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000H2472&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:IL2023000H2472&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Utah,H 249,Utah Legal Personhood Amendments,Enacted,Addresses legal personhood; prohibits a governmental entity from granting or recognizing legal personhood in certain categories of nonhumans.,Personhood,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2024000H249&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2024000H249&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Virginia,H 249,Department of Criminal Justice Services,Failed,"Relates to Department of Criminal Justice Services; relates to law-enforcement agencies; relates to use of generative AI and machine learning systems; provides that the Department of Criminal Justice Services shall have the power and duty to establish a comprehensive framework for the use of generative AI and machine learning systems, both defined in the bill, by law-enforcement agencies, which shall include developing policies and procedures.",Education/Training; Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H249&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:VA2024000H249&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
